,Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Passer_matchup,Receiver_matchup,Defender_matchup,W4_M3,M4_W3,Offense_line,Game_Number,Break,Hockey_assist,Scorer,Assist,Turn,Touches,give-and-go,give-and-go_matchup,give-and-go_pairs,opponent_throwaway,Pass_matchup,PointID,Catch,D,Drop,EndOfFirstQuarter,EndOfThirdQuarter,GameOver,Goal,Halftime,Pull,PullOb,Throwaway,Touch_M,Touch_U,Touch_W
0,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,130,D,0,1,Defense,Pull,,,Anonymous,,AY,FS,MV,AL,CS,JG,SG,,,U,0,1,0,7,,,,,0,,,,,0,,Crazy Dogs0001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,130,D,0,1,Defense,D,,,FS,,AY,FS,MV,AL,CS,JG,SG,,,M,0,1,0,7,,,,,1,M,,,,0,,Crazy Dogs0001,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,130,D,0,1,Offense,Catch,FS,CS,,,AY,FS,MV,AL,CS,JG,SG,M,M,,0,1,0,7,,,,,0,M,,,,0,MM,Crazy Dogs0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,130,D,0,1,Offense,Catch,CS,SG,,,AY,FS,MV,AL,CS,JG,SG,M,M,,0,1,0,7,,,,,0,M,,,,0,MM,Crazy Dogs0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,130,D,0,1,Offense,Drop,SG,JG,,,AY,FS,MV,AL,CS,JG,SG,M,M,,0,1,0,7,,,,,1,M,,,,0,MM,Crazy Dogs0001,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,130,D,0,1,Defense,Goal,,,Anonymous,,AY,FS,MV,AL,CS,JG,SG,,,U,0,1,0,7,-0.5,,,,0,,,,,0,,Crazy Dogs0001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,SH,GA,,,FS,AY,MV,AL,SH,EL,JS,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,GA,FS,,,FS,AY,MV,AL,SH,EL,JS,M,M,,0,1,1,7,,,,,0,M,1.0,MM,"('FS', 'GA')",0,MM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,FS,GA,,,FS,AY,MV,AL,SH,EL,JS,M,M,,0,1,1,7,,,,,0,M,1.0,MM,"('FS', 'GA')",0,MM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,GA,FS,,,FS,AY,MV,AL,SH,EL,JS,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,FS,MV,,,FS,AY,MV,AL,SH,EL,JS,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,MV,GA,,,FS,AY,MV,AL,SH,EL,JS,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,GA,FS,,,FS,AY,MV,AL,SH,EL,JS,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,FS,AL,,,FS,AY,MV,AL,SH,EL,JS,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Drop,AL,GA,,,FS,AY,MV,AL,SH,EL,JS,W,M,,0,1,1,7,,,,,1,M,,,,0,WM,Crazy Dogs0101,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Defense,Throwaway,,,Anonymous,,FS,AY,MV,AL,SH,EL,JS,,,U,0,1,1,7,,,,,1,,,,,1,,Crazy Dogs0101,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,SH,MV,,,FS,AY,MV,AL,SH,EL,JS,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,MV,AL,,,FS,AY,MV,AL,SH,EL,JS,W,W,,0,1,1,7,,,,,0,W,,,,0,WW,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,AL,SH,,,FS,AY,MV,AL,SH,EL,JS,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,SH,JS,,,FS,AY,MV,AL,SH,EL,JS,M,M,,0,1,1,7,,,,,0,M,1.0,MM,"('JS', 'SH')",0,MM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,JS,SH,,,FS,AY,MV,AL,SH,EL,JS,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Catch,SH,MV,,,FS,AY,MV,AL,SH,EL,JS,M,W,,0,1,1,7,,SH,,,0,M,,,,0,MW,Crazy Dogs0101,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,163,O,1,1,Offense,Goal,MV,JS,,,FS,AY,MV,AL,SH,EL,JS,W,M,,0,1,1,7,0.5,,JS,MV,0,M,,,,0,WM,Crazy Dogs0101,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,22,D,1,2,Defense,Pull,,,AL,3.174,JL,MV,AL,EL,JV,NK,SG,,,W,0,1,0,7,,,,,0,,,,,0,,Crazy Dogs0102,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,22,D,1,2,Defense,D,,,SG,,JL,MV,AL,EL,JV,NK,SG,,,M,0,1,0,7,,,,,1,M,,,,0,,Crazy Dogs0102,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,22,D,1,2,Offense,Catch,SG,NK,,,JL,MV,AL,EL,JV,NK,SG,M,M,,0,1,0,7,,,,,0,M,1.0,MM,"('NK', 'SG')",0,MM,Crazy Dogs0102,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,22,D,1,2,Offense,Catch,NK,SG,,,JL,MV,AL,EL,JV,NK,SG,M,M,,0,1,0,7,,,,,0,M,,,,0,MM,Crazy Dogs0102,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,22,D,1,2,Offense,Throwaway,SG,Anonymous,,,JL,MV,AL,EL,JV,NK,SG,M,U,,0,1,0,7,,,,,1,M,,,,0,MU,Crazy Dogs0102,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,22,D,1,2,Defense,Goal,,,Anonymous,,JL,MV,AL,EL,JV,NK,SG,,,U,0,1,0,7,-0.5,,,,0,,,,,0,,Crazy Dogs0102,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,239,O,2,2,Offense,Drop,FS,SH,,,AY,JL,FS,AL,SH,EL,GA,M,M,,0,1,1,7,,,,,1,M,,,,0,MM,Crazy Dogs0202,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,239,O,2,2,Defense,Throwaway,,,Anonymous,,AY,JL,FS,AL,SH,EL,GA,,,U,0,1,1,7,,,,,1,,,,,1,,Crazy Dogs0202,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,239,O,2,2,Offense,Catch,SH,EL,,,AY,JL,FS,AL,SH,EL,GA,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0202,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,239,O,2,2,Offense,Catch,EL,AY,,,AY,JL,FS,AL,SH,EL,GA,W,W,,0,1,1,7,,,,,0,W,,,,0,WW,Crazy Dogs0202,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,239,O,2,2,Offense,Catch,AY,GA,,,AY,JL,FS,AL,SH,EL,GA,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0202,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,239,O,2,2,Offense,Catch,GA,FS,,,AY,JL,FS,AL,SH,EL,GA,M,M,,0,1,1,7,,GA,,,0,M,,,,0,MM,Crazy Dogs0202,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,239,O,2,2,Offense,Goal,FS,SH,,,AY,JL,FS,AL,SH,EL,GA,M,M,,0,1,1,7,0.5,,SH,FS,0,M,,,,0,MM,Crazy Dogs0202,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,274,D,3,2,Defense,Pull,,,SG,4.673,JL,MV,AL,JV,JG,NK,SG,,,M,0,1,0,7,,,,,0,,,,,0,,Crazy Dogs0302,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,274,D,3,2,Defense,Throwaway,,,Anonymous,,JL,MV,AL,JV,JG,NK,SG,,,U,0,1,0,7,,,,,1,,,,,1,,Crazy Dogs0302,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,274,D,3,2,Offense,Catch,SG,AL,,,JL,MV,AL,JV,JG,NK,SG,M,W,,0,1,0,7,,,,,0,M,1.0,MW,"('AL', 'SG')",0,MW,Crazy Dogs0302,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,274,D,3,2,Offense,Catch,AL,SG,,,JL,MV,AL,JV,JG,NK,SG,W,M,,0,1,0,7,,,,,0,W,,,,0,WM,Crazy Dogs0302,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,274,D,3,2,Offense,Catch,SG,JG,,,JL,MV,AL,JV,JG,NK,SG,M,M,,0,1,0,7,,,,,0,M,1.0,MM,"('JG', 'SG')",0,MM,Crazy Dogs0302,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,274,D,3,2,Offense,Catch,JG,SG,,,JL,MV,AL,JV,JG,NK,SG,M,M,,0,1,0,7,,JG,,,0,M,,,,0,MM,Crazy Dogs0302,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,274,D,3,2,Offense,Goal,SG,JL,,,JL,MV,AL,JV,JG,NK,SG,M,W,,0,1,0,7,1.0,,JL,SG,0,W,,,,0,MW,Crazy Dogs0302,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,106,D,3,3,Defense,PullOb,,,SG,,AY,MV,CS,EL,JG,NK,SG,,,M,0,1,0,7,,,,,0,,,,,0,,Crazy Dogs0303,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,106,D,3,3,Defense,Goal,,,Anonymous,,AY,MV,CS,EL,JG,NK,SG,,,U,0,1,0,7,-0.5,,,,0,,,,,0,,Crazy Dogs0303,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Catch,FS,SH,,,AY,JL,FS,MV,AL,SH,GA,M,M,,0,1,1,7,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Crazy Dogs0304,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Catch,SH,FS,,,AY,JL,FS,MV,AL,SH,GA,M,M,,0,1,1,7,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Crazy Dogs0304,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Catch,FS,SH,,,AY,JL,FS,MV,AL,SH,GA,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0304,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Catch,SH,AY,,,AY,JL,FS,MV,AL,SH,GA,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0304,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Catch,AY,AL,,,AY,JL,FS,MV,AL,SH,GA,W,W,,0,1,1,7,,,,,0,W,,,,0,WW,Crazy Dogs0304,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Catch,AL,GA,,,AY,JL,FS,MV,AL,SH,GA,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0304,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Drop,GA,JL,,,AY,JL,FS,MV,AL,SH,GA,M,W,,0,1,1,7,,,,,1,W,,,,0,MW,Crazy Dogs0304,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Defense,D,,,GA,,AY,JL,FS,MV,AL,SH,GA,,,M,0,1,1,7,,,,,1,M,,,,0,,Crazy Dogs0304,0,1,0,0,0,0,0,0,0,0,0,1,0,0
53,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Catch,FS,SH,,,AY,JL,FS,MV,AL,SH,GA,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0304,1,0,0,0,0,0,0,0,0,0,0,1,0,0
54,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Offense,Drop,SH,AL,,,AY,JL,FS,MV,AL,SH,GA,M,W,,0,1,1,7,,,,,1,W,,,,0,MW,Crazy Dogs0304,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,47,O,3,4,Defense,Goal,,,Anonymous,,AY,JL,FS,MV,AL,SH,GA,,,U,0,1,1,7,-1.0,,,,0,,,,,0,,Crazy Dogs0304,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,27,O,4,4,Offense,Catch,SH,EL,,,JL,AY,FS,MV,SH,EL,GA,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0404,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,27,O,4,4,Offense,Catch,EL,JL,,,JL,AY,FS,MV,SH,EL,GA,W,W,,0,1,1,7,,,,,0,W,,,,0,WW,Crazy Dogs0404,1,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,27,O,4,4,Offense,Catch,JL,GA,,,JL,AY,FS,MV,SH,EL,GA,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0404,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,27,O,4,4,Offense,Catch,GA,SH,,,JL,AY,FS,MV,SH,EL,GA,M,M,,0,1,1,7,,GA,,,0,M,1.0,MM,"('GA', 'SH')",0,MM,Crazy Dogs0404,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,27,O,4,4,Offense,Goal,SH,GA,,,JL,AY,FS,MV,SH,EL,GA,M,M,,0,1,1,7,0.5,,GA,SH,0,M,,,,0,MM,Crazy Dogs0404,0,0,0,0,0,0,1,0,0,0,0,1,0,0
61,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,142,D,4,5,Defense,Pull,,,SG,4.237,MV,AL,CS,EL,JV,NK,SG,,,M,0,1,0,7,,,,,0,,,,,0,,Crazy Dogs0405,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,142,D,4,5,Defense,D,,,SG,,MV,AL,CS,EL,JV,NK,SG,,,M,0,1,0,7,,,,,1,M,,,,0,,Crazy Dogs0405,0,1,0,0,0,0,0,0,0,0,0,1,0,0
63,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,142,D,4,5,Offense,Catch,SG,AL,,,MV,AL,CS,EL,JV,NK,SG,M,W,,0,1,0,7,,,,,0,M,,,,0,MW,Crazy Dogs0405,1,0,0,0,0,0,0,0,0,0,0,1,0,0
64,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,142,D,4,5,Offense,Drop,AL,EL,,,MV,AL,CS,EL,JV,NK,SG,W,W,,0,1,0,7,,,,,1,W,,,,0,WW,Crazy Dogs0405,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,142,D,4,5,Defense,Goal,,,Anonymous,,MV,AL,CS,EL,JV,NK,SG,,,U,0,1,0,7,-0.5,,,,0,,,,,0,,Crazy Dogs0405,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,FS,SH,,,JL,FS,AY,AL,SH,JS,GA,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
67,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,SH,JL,,,JL,FS,AY,AL,SH,JS,GA,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
68,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,JL,JS,,,JL,FS,AY,AL,SH,JS,GA,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,JS,AY,,,JL,FS,AY,AL,SH,JS,GA,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
70,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,AY,SH,,,JL,FS,AY,AL,SH,JS,GA,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,SH,GA,,,JL,FS,AY,AL,SH,JS,GA,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
72,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,GA,AY,,,JL,FS,AY,AL,SH,JS,GA,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,AY,FS,,,JL,FS,AY,AL,SH,JS,GA,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,0,0,1
74,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,FS,JL,,,JL,FS,AY,AL,SH,JS,GA,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,JL,AL,,,JL,FS,AY,AL,SH,JS,GA,W,W,,0,1,1,7,,,,,0,W,,,,0,WW,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,0,0,1
76,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Drop,AL,FS,,,JL,FS,AY,AL,SH,JS,GA,W,M,,0,1,1,7,,,,,1,M,,,,0,WM,Crazy Dogs0505,0,0,1,0,0,0,0,0,0,0,0,1,0,0
77,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Defense,Throwaway,,,Anonymous,,JL,FS,AY,AL,SH,JS,GA,,,U,0,1,1,7,,,,,1,,,,,1,,Crazy Dogs0505,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,AY,JS,,,JL,FS,AY,AL,SH,JS,GA,W,M,,0,1,1,7,,,,,0,W,,,,0,WM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,0,0,1
79,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,JS,SH,,,JL,FS,AY,AL,SH,JS,GA,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
80,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,SH,FS,,,JL,FS,AY,AL,SH,JS,GA,M,M,,0,1,1,7,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
81,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,FS,SH,,,JL,FS,AY,AL,SH,JS,GA,M,M,,0,1,1,7,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
82,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,SH,FS,,,JL,FS,AY,AL,SH,JS,GA,M,M,,0,1,1,7,,,,,0,M,,,,0,MM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
83,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,FS,AL,,,JL,FS,AY,AL,SH,JS,GA,M,W,,0,1,1,7,,,,,0,M,,,,0,MW,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,1,0,0
84,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Catch,AL,JS,,,JL,FS,AY,AL,SH,JS,GA,W,M,,0,1,1,7,,AL,,,0,W,,,,0,WM,Crazy Dogs0505,1,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,251,O,5,5,Offense,Goal,JS,FS,,,JL,FS,AY,AL,SH,JS,GA,M,M,,0,1,1,7,0.5,,FS,JS,0,M,,,,0,MM,Crazy Dogs0505,0,0,0,0,0,0,1,0,0,0,0,1,0,0
86,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,138,D,5,6,Defense,Pull,,,SG,4.955,AY,JL,MV,EL,JV,NK,SG,,,M,0,1,0,7,,,,,0,,,,,0,,Crazy Dogs0506,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,138,D,5,6,Defense,D,,,JV,,AY,JL,MV,EL,JV,NK,SG,,,M,0,1,0,7,,,,,1,M,,,,0,,Crazy Dogs0506,0,1,0,0,0,0,0,0,0,0,0,1,0,0
88,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,138,D,5,6,Offense,Catch,SG,MV,,,AY,JL,MV,EL,JV,NK,SG,M,W,,0,1,0,7,,,,,0,M,1.0,MW,"('MV', 'SG')",0,MW,Crazy Dogs0506,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,138,D,5,6,Offense,Catch,MV,SG,,,AY,JL,MV,EL,JV,NK,SG,W,M,,0,1,0,7,,,,,0,W,,,,0,WM,Crazy Dogs0506,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,138,D,5,6,Offense,Throwaway,SG,Anonymous,,,AY,JL,MV,EL,JV,NK,SG,M,U,,0,1,0,7,,,,,1,M,,,,0,MU,Crazy Dogs0506,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,138,D,5,6,Defense,D,,,NK,,AY,JL,MV,EL,JV,NK,SG,,,M,0,1,0,7,,,,,1,M,,,,0,,Crazy Dogs0506,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92,2021-09-20 13:34,Mixed SM 2021,Crazy Dogs,138,D,5,6,Offense,Throwaway,AY,Anonymous,,,AY,JL,MV,EL,JV,NK,SG,W,U,,0,1,0,7,,,,,1,W,,,,0,WU,Crazy Dogs0506,0,0,0,0,0,0,0,0,0,0,1,0,0,1
