,Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Passer_matchup,Receiver_matchup,Defender_matchup,W4_M3,M4_W3,Offense_line,Break,Hockey_assist,Scorer,Assist,Turn,Touches,give-and-go,give-and-go_matchup,give-and-go_pairs,opponent_throwaway,Pass_matchup,PointID,Catch,D,Drop,EndOfFirstQuarter,EndOfThirdQuarter,GameOver,Goal,Halftime,Pull,PullOb,Throwaway,Touch_M,Touch_U,Touch_W
187,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,155,O,5,6,Offense,Goal,SH,Anonymous,,,FS,AY,CC,SH,EL,JV,GA,M,U,,0,1,1,0.5,,Anonymous,SH,0,U,,,,0,MU,Fly High Lausanne0506,0,0,0,0,0,0,1,0,0,0,0,0,1,0
188,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,134,D,6,6,Defense,Pull,,,SB,6.775,JL,SB,MV,MR,LB,JS,SG,,,W,0,1,0,,,,,0,,,,,0,,Fly High Lausanne0606,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,134,D,6,6,Defense,D,,,SG,,JL,SB,MV,MR,LB,JS,SG,,,M,0,1,0,,,,,1,M,,,,0,,Fly High Lausanne0606,0,1,0,0,0,0,0,0,0,0,0,1,0,0
190,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,134,D,6,6,Offense,Goal,SG,MR,,,JL,SB,MV,MR,LB,JS,SG,M,M,,0,1,0,1.0,,MR,SG,0,M,,,,0,MM,Fly High Lausanne0606,0,0,0,0,0,0,1,0,0,0,0,1,0,0
191,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,122,D,6,7,Defense,Pull,,,MV,3.587,JL,MV,CS,LB,EL,JV,SG,,,W,0,1,0,,,,,0,,,,,0,,Fly High Lausanne0607,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,122,D,6,7,Defense,Goal,,,Anonymous,,JL,MV,CS,LB,EL,JV,SG,,,U,0,1,0,-0.5,,,,0,,,,,0,,Fly High Lausanne0607,0,0,0,0,0,0,1,0,0,0,0,0,0,0
193,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,AY,SH,,,AY,SB,FS,CC,SH,JS,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,0,0,1
194,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,SH,SB,,,AY,SB,FS,CC,SH,JS,GA,M,W,,0,1,1,,,,,0,M,1.0,MW,"('SB', 'SH')",0,MW,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,1,0,0
195,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,SB,SH,,,AY,SB,FS,CC,SH,JS,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,0,0,1
196,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,SH,JS,,,AY,SB,FS,CC,SH,JS,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('JS', 'SH')",0,MM,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,1,0,0
197,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,JS,SH,,,AY,SB,FS,CC,SH,JS,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('JS', 'SH')",0,MM,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,1,0,0
198,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,SH,JS,,,AY,SB,FS,CC,SH,JS,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,1,0,0
199,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,JS,FS,,,AY,SB,FS,CC,SH,JS,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,FS,SH,,,AY,SB,FS,CC,SH,JS,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,1,0,0
201,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Catch,SH,GA,,,AY,SB,FS,CC,SH,JS,GA,M,M,,0,1,1,,SH,,,0,M,1.0,MM,"('GA', 'SH')",0,MM,Fly High Lausanne0707,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,131,O,7,7,Offense,Goal,GA,SH,,,AY,SB,FS,CC,SH,JS,GA,M,M,,0,1,1,0.5,,SH,GA,0,M,,,,0,MM,Fly High Lausanne0707,0,0,0,0,0,0,1,0,0,0,0,1,0,0
203,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,142,D,7,8,Defense,Pull,,,SG,6.237,JL,MV,MR,CS,LB,JV,SG,,,M,0,1,0,,,,,0,,,,,0,,Fly High Lausanne0708,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,142,D,7,8,Defense,Throwaway,,,Anonymous,,JL,MV,MR,CS,LB,JV,SG,,,U,0,1,0,,,,,1,,,,,1,,Fly High Lausanne0708,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,142,D,7,8,Offense,Catch,SG,MR,,,JL,MV,MR,CS,LB,JV,SG,M,M,,0,1,0,,,,,0,M,1.0,MM,"('MR', 'SG')",0,MM,Fly High Lausanne0708,1,0,0,0,0,0,0,0,0,0,0,1,0,0
206,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,142,D,7,8,Offense,Catch,MR,SG,,,JL,MV,MR,CS,LB,JV,SG,M,M,,0,1,0,,,,,0,M,,,,0,MM,Fly High Lausanne0708,1,0,0,0,0,0,0,0,0,0,0,1,0,0
207,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,142,D,7,8,Offense,Catch,SG,JL,,,JL,MV,MR,CS,LB,JV,SG,M,W,,0,1,0,,,,,0,M,,,,0,MW,Fly High Lausanne0708,1,0,0,0,0,0,0,0,0,0,0,1,0,0
208,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,142,D,7,8,Offense,Throwaway,JL,Anonymous,,,JL,MV,MR,CS,LB,JV,SG,W,U,,0,1,0,,,,,1,W,,,,0,WU,Fly High Lausanne0708,0,0,0,0,0,0,0,0,0,0,1,0,0,1
209,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,142,D,7,8,Defense,Goal,,,Anonymous,,JL,MV,MR,CS,LB,JV,SG,,,U,0,1,0,-0.5,,,,0,,,,,0,,Fly High Lausanne0708,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,7,O,7,8,Cessation,EndOfFirstQuarter,,,,,JL,MV,MR,CS,LB,JV,SG,,,,0,1,1,,,,,0,,,,,0,,Fly High Lausanne0708,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Throwaway,SB,Anonymous,,,SB,FS,AY,CC,SH,EL,GA,W,U,,0,1,1,,,,,1,W,,,,0,WU,Fly High Lausanne0709,0,0,0,0,0,0,0,0,0,0,1,0,0,1
212,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Defense,Throwaway,,,Anonymous,,SB,FS,AY,CC,SH,EL,GA,,,U,0,1,1,,,,,1,,,,,1,,Fly High Lausanne0709,0,0,0,0,0,0,0,0,0,0,1,0,0,0
213,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Catch,SH,GA,,,SB,FS,AY,CC,SH,EL,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0709,1,0,0,0,0,0,0,0,0,0,0,1,0,0
214,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Catch,GA,FS,,,SB,FS,AY,CC,SH,EL,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0709,1,0,0,0,0,0,0,0,0,0,0,1,0,0
215,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Catch,FS,AY,,,SB,FS,AY,CC,SH,EL,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Fly High Lausanne0709,1,0,0,0,0,0,0,0,0,0,0,1,0,0
216,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Catch,AY,SH,,,SB,FS,AY,CC,SH,EL,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Fly High Lausanne0709,1,0,0,0,0,0,0,0,0,0,0,0,0,1
217,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Catch,SH,CC,,,SB,FS,AY,CC,SH,EL,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Fly High Lausanne0709,1,0,0,0,0,0,0,0,0,0,0,1,0,0
218,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Catch,CC,AY,,,SB,FS,AY,CC,SH,EL,GA,W,W,,0,1,1,,,,,0,W,,,,0,WW,Fly High Lausanne0709,1,0,0,0,0,0,0,0,0,0,0,0,0,1
219,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Throwaway,AY,Anonymous,,,SB,FS,AY,CC,SH,EL,GA,W,U,,0,1,1,,,,,1,W,,,,0,WU,Fly High Lausanne0709,0,0,0,0,0,0,0,0,0,0,1,0,0,1
220,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Defense,Throwaway,,,Anonymous,,SB,FS,AY,CC,SH,EL,GA,,,U,0,1,1,,,,,1,,,,,1,,Fly High Lausanne0709,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Catch,SH,FS,,,SB,FS,AY,CC,SH,EL,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0709,1,0,0,0,0,0,0,0,0,0,0,1,0,0
222,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Catch,FS,GA,,,SB,FS,AY,CC,SH,EL,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0709,1,0,0,0,0,0,0,0,0,0,0,1,0,0
223,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Offense,Drop,GA,SB,,,SB,FS,AY,CC,SH,EL,GA,M,W,,0,1,1,,,,,1,W,,,,0,MW,Fly High Lausanne0709,0,0,1,0,0,0,0,0,0,0,0,0,0,1
224,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,151,O,7,9,Defense,Goal,,,Anonymous,,SB,FS,AY,CC,SH,EL,GA,,,U,0,1,1,-1.0,,,,0,,,,,0,,Fly High Lausanne0709,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,AY,FS,,,AY,FS,JL,MV,MR,LB,SG,W,M,,0,1,1,,,,,0,W,1.0,WM,"('AY', 'FS')",0,WM,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,0,0,1
226,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,FS,AY,,,AY,FS,JL,MV,MR,LB,SG,M,W,,0,1,1,,,,,0,M,,,,0,MW,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,1,0,0
227,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,AY,MV,,,AY,FS,JL,MV,MR,LB,SG,W,W,,0,1,1,,,,,0,W,1.0,WW,"('AY', 'MV')",0,WW,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,0,0,1
228,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,MV,AY,,,AY,FS,JL,MV,MR,LB,SG,W,W,,0,1,1,,,,,0,W,,,,0,WW,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,0,0,1
229,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,AY,FS,,,AY,FS,JL,MV,MR,LB,SG,W,M,,0,1,1,,,,,0,W,,,,0,WM,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,0,0,1
230,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,FS,MR,,,AY,FS,JL,MV,MR,LB,SG,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'MR')",0,MM,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,1,0,0
231,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,MR,FS,,,AY,FS,JL,MV,MR,LB,SG,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,1,0,0
232,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,FS,SG,,,AY,FS,JL,MV,MR,LB,SG,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,1,0,0
233,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,SG,Anonymous,,,AY,FS,JL,MV,MR,LB,SG,M,U,,0,1,1,,,,,0,M,,,,0,MU,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,1,0,0
234,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,Anonymous,FS,,,AY,FS,JL,MV,MR,LB,SG,U,M,,0,1,1,,,,,0,U,,,,0,UM,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,0,1,0
235,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,FS,MV,,,AY,FS,JL,MV,MR,LB,SG,M,W,,0,1,1,,,,,0,M,,,,0,MW,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,1,0,0
236,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,MV,SG,,,AY,FS,JL,MV,MR,LB,SG,W,M,,0,1,1,,,,,0,W,,,,0,WM,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,0,0,1
237,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Throwaway,SG,Anonymous,,,AY,FS,JL,MV,MR,LB,SG,M,U,,0,1,1,,,,,1,M,,,,0,MU,Fly High Lausanne0809,0,0,0,0,0,0,0,0,0,0,1,1,0,0
238,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Defense,D,,,FS,,AY,FS,JL,MV,MR,LB,SG,,,M,0,1,1,,,,,1,M,,,,0,,Fly High Lausanne0809,0,1,0,0,0,0,0,0,0,0,0,1,0,0
239,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Catch,FS,SG,,,AY,FS,JL,MV,MR,LB,SG,M,M,,0,1,1,,FS,,,0,M,,,,0,MM,Fly High Lausanne0809,1,0,0,0,0,0,0,0,0,0,0,1,0,0
240,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,143,O,8,9,Offense,Goal,SG,Anonymous,,,AY,FS,JL,MV,MR,LB,SG,M,U,,0,1,1,0.5,,Anonymous,SG,0,U,,,,0,MU,Fly High Lausanne0809,0,0,0,0,0,0,1,0,0,0,0,0,1,0
241,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,118,D,8,10,Defense,Pull,,,SG,4.321,SB,MV,MR,CS,EL,JV,SG,,,M,0,1,0,,,,,0,,,,,0,,Fly High Lausanne0810,0,0,0,0,0,0,0,0,1,0,0,0,0,0
242,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,118,D,8,10,Defense,Goal,,,Anonymous,,SB,MV,MR,CS,EL,JV,SG,,,U,0,1,0,-0.5,,,,0,,,,,0,,Fly High Lausanne0810,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,SH,AY,,,FS,AY,CC,SH,LB,JS,GA,M,W,,0,1,1,,,,,0,M,1.0,MW,"('AY', 'SH')",0,MW,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
244,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,AY,SH,,,FS,AY,CC,SH,LB,JS,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,0,0,1
245,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,SH,FS,,,FS,AY,CC,SH,LB,JS,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
246,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,FS,SH,,,FS,AY,CC,SH,LB,JS,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
247,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,SH,FS,,,FS,AY,CC,SH,LB,JS,GA,M,M,,0,1,1,,,,,0,M,1.0,MM,"('FS', 'SH')",0,MM,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
248,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,FS,SH,,,FS,AY,CC,SH,LB,JS,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
249,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,SH,LB,,,FS,AY,CC,SH,LB,JS,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
250,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,LB,FS,,,FS,AY,CC,SH,LB,JS,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,0,0,1
251,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,FS,SH,,,FS,AY,CC,SH,LB,JS,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
252,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,SH,JS,,,FS,AY,CC,SH,LB,JS,GA,M,M,,0,1,1,,,,,0,M,,,,0,MM,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
253,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Catch,JS,AY,,,FS,AY,CC,SH,LB,JS,GA,M,W,,0,1,1,,JS,,,0,M,,,,0,MW,Fly High Lausanne0910,1,0,0,0,0,0,0,0,0,0,0,1,0,0
254,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,147,O,9,10,Offense,Goal,AY,CC,,,FS,AY,CC,SH,LB,JS,GA,W,W,,0,1,1,0.5,,CC,AY,0,W,,,,0,WW,Fly High Lausanne0910,0,0,0,0,0,0,1,0,0,0,0,0,0,1
255,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,122,D,9,11,Defense,Pull,,,EL,5.884,JL,SB,MV,CS,EL,JV,SG,,,W,0,1,0,,,,,0,,,,,0,,Fly High Lausanne0911,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,122,D,9,11,Defense,D,,,JV,,JL,SB,MV,CS,EL,JV,SG,,,M,0,1,0,,,,,1,M,,,,0,,Fly High Lausanne0911,0,1,0,0,0,0,0,0,0,0,0,1,0,0
257,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,122,D,9,11,Offense,Catch,MV,SG,,,JL,SB,MV,CS,EL,JV,SG,W,M,,0,1,0,,,,,0,W,,,,0,WM,Fly High Lausanne0911,1,0,0,0,0,0,0,0,0,0,0,0,0,1
258,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,122,D,9,11,Offense,Throwaway,SG,Anonymous,,,JL,SB,MV,CS,EL,JV,SG,M,U,,0,1,0,,,,,1,M,,,,0,MU,Fly High Lausanne0911,0,0,0,0,0,0,0,0,0,0,1,1,0,0
259,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,122,D,9,11,Defense,Goal,,,Anonymous,,JL,SB,MV,CS,EL,JV,SG,,,U,0,1,0,-0.5,,,,0,,,,,0,,Fly High Lausanne0911,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,19,O,9,11,Offense,Catch,SH,SB,,,FS,AY,SB,MV,CC,SH,GA,M,W,,0,1,1,,,,,0,M,,,,0,MW,Fly High Lausanne0911,1,0,0,0,0,0,0,0,0,0,0,1,0,0
261,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,19,O,9,11,Offense,Catch,SB,FS,,,FS,AY,SB,MV,CC,SH,GA,W,M,,0,1,1,,,,,0,W,,,,0,WM,Fly High Lausanne0911,1,0,0,0,0,0,0,0,0,0,0,0,0,1
262,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,19,O,9,11,Offense,Catch,FS,Anonymous,,,FS,AY,SB,MV,CC,SH,GA,M,U,,0,1,1,,,,,0,M,,,,0,MU,Fly High Lausanne0911,1,0,0,0,0,0,0,0,0,0,0,1,0,0
263,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,19,O,9,11,Cessation,Halftime,,,,,FS,AY,SB,MV,CC,SH,GA,,,,0,1,1,,,,,0,,,,,0,,Fly High Lausanne0911,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,7,D,9,11,Cessation,EndOfThirdQuarter,,,,,AY,FS,SB,MV,CC,SH,GA,,,,0,1,0,,,,,0,,,,,0,,Fly High Lausanne0911,0,0,0,0,1,0,0,0,0,0,0,0,0,0
265,2021-09-06 10:36,Mixed SM 2021,Fly High Lausanne,7,O,9,11,Cessation,GameOver,,,,,AY,FS,SB,MV,CC,SH,GA,,,,0,1,1,,,,,0,,,,,0,,Fly High Lausanne0911,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Defense,Pull,,,SG,5.284,JL,MV,MR,LB,JV,JS,SG,,,M,0,1,0,,,,,0,,,,,0,,Wombats Willisau0100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
267,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Defense,Throwaway,,,Anonymous,,JL,MV,MR,LB,JV,JS,SG,,,U,0,1,0,,,,,1,,,,,1,,Wombats Willisau0100,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Throwaway,SG,Anonymous,,,JL,MV,MR,LB,JV,JS,SG,M,U,,0,1,0,,,,,1,M,,,,0,MU,Wombats Willisau0100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
269,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Defense,Throwaway,,,Anonymous,,JL,MV,MR,LB,JV,JS,SG,,,U,0,1,0,,,,,1,,,,,1,,Wombats Willisau0100,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,MV,SG,,,JL,MV,MR,LB,JV,JS,SG,W,M,,0,1,0,,,,,0,W,,,,0,WM,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,0,0,1
271,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,SG,MR,,,JL,MV,MR,LB,JV,JS,SG,M,M,,0,1,0,,,,,0,M,,,,0,MM,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,1,0,0
272,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,MR,LB,,,JL,MV,MR,LB,JV,JS,SG,M,W,,0,1,0,,,,,0,M,1.0,MW,"('LB', 'MR')",0,MW,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,1,0,0
273,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,LB,MR,,,JL,MV,MR,LB,JV,JS,SG,W,M,,0,1,0,,,,,0,W,1.0,WM,"('LB', 'MR')",0,WM,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,0,0,1
274,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,MR,LB,,,JL,MV,MR,LB,JV,JS,SG,M,W,,0,1,0,,,,,0,M,1.0,MW,"('LB', 'MR')",0,MW,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,1,0,0
275,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,LB,MR,,,JL,MV,MR,LB,JV,JS,SG,W,M,,0,1,0,,,,,0,W,,,,0,WM,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,0,0,1
276,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Catch,MR,SG,,,JL,MV,MR,LB,JV,JS,SG,M,M,,0,1,0,,,,,0,M,,,,0,MM,Wombats Willisau0100,1,0,0,0,0,0,0,0,0,0,0,1,0,0
277,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Offense,Throwaway,SG,Anonymous,,,JL,MV,MR,LB,JV,JS,SG,M,U,,0,1,0,,,,,1,M,,,,0,MU,Wombats Willisau0100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
278,2021-09-06 13:34,Mixed SM 2021,Wombats Willisau,270,D,1,0,Defense,D,,,MR,,JL,MV,MR,LB,JV,JS,SG,,,M,0,1,0,,,,,1,M,,,,0,,Wombats Willisau0100,0,1,0,0,0,0,0,0,0,0,0,1,0,0
